SalesID,OrderID,ProductID,Quantity,Discount,OrderDate
S0000004000,US-2015-149629,FUR-BO-10004709,5,0.2,2015-07-17
S0000004001,CA-2014-116834,FUR-FU-10001196,11,0.0,2014-10-11
S0000004002,CA-2014-116834,TEC-AC-10002942,5,0.0,2014-10-11
S0000004003,CA-2016-145730,FUR-TA-10004915,3,0.3,2016-03-03
S0000004004,CA-2016-145730,TEC-MA-10001016,3,0.4,2016-03-03
S0000004005,CA-2016-145730,OFF-EN-10000483,3,0.2,2016-03-03
S0000004006,US-2015-168732,OFF-AR-10003087,1,0.0,2015-12-10
S0000004007,US-2015-168732,OFF-PA-10000520,4,0.0,2015-12-10
S0000004008,US-2015-168732,TEC-AC-10001553,6,0.0,2015-12-10
S0000004009,CA-2015-107468,OFF-AR-10000634,2,0.2,2015-12-18
S0000004010,CA-2017-144463,FUR-FU-10001215,11,0.0,2017-01-01
S0000004011,CA-2017-100811,OFF-PA-10001204,2,0.2,2017-11-21
S0000004012,CA-2017-100811,OFF-ST-10002444,4,0.2,2017-11-21
S0000004013,CA-2015-153612,OFF-AR-10000203,4,0.0,2015-12-22
S0000004014,CA-2015-165624,OFF-AP-10000828,3,0.0,2015-08-23
S0000004015,CA-2015-165624,OFF-LA-10003190,3,0.0,2015-08-23
S0000004016,CA-2015-165624,OFF-PA-10002319,5,0.0,2015-08-23
S0000004017,CA-2015-165624,OFF-PA-10003893,5,0.0,2015-08-23
S0000004018,CA-2015-165624,OFF-PA-10002499,2,0.0,2015-08-23
S0000004019,CA-2015-165624,TEC-AC-10004568,9,0.0,2015-08-23
S0000004020,CA-2015-165624,OFF-AP-10001492,3,0.0,2015-08-23
S0000004021,CA-2014-154963,FUR-CH-10004698,3,0.3,2014-06-22
S0000004022,CA-2014-154963,TEC-PH-10004093,3,0.4,2014-06-22
S0000004023,CA-2014-154963,FUR-CH-10000454,5,0.3,2014-06-22
S0000004024,CA-2017-130764,FUR-BO-10003034,5,0.15,2017-10-27
S0000004025,CA-2017-130764,TEC-PH-10003215,4,0.2,2017-10-27
S0000004026,CA-2017-139311,OFF-PA-10001776,4,0.2,2017-08-11
S0000004027,CA-2017-139311,OFF-AR-10004582,7,0.2,2017-08-11
S0000004028,CA-2017-139311,TEC-PH-10001557,2,0.2,2017-08-11
S0000004029,CA-2017-139311,OFF-BI-10004209,8,0.8,2017-08-11
S0000004030,CA-2017-124296,TEC-MA-10003183,3,0.0,2017-12-24
S0000004031,CA-2017-124296,FUR-CH-10002439,4,0.0,2017-12-24
S0000004032,CA-2016-169957,OFF-AP-10000576,6,0.0,2016-09-26
S0000004033,CA-2016-169957,OFF-PA-10004040,5,0.0,2016-09-26
S0000004034,CA-2016-169957,TEC-AC-10003063,4,0.0,2016-09-26
S0000004035,US-2016-108777,OFF-BI-10003982,3,0.7,2016-12-12
S0000004036,US-2016-108777,TEC-AC-10002567,6,0.2,2016-12-12
S0000004037,CA-2015-148859,OFF-ST-10004950,2,0.2,2015-12-28
S0000004038,CA-2014-110786,FUR-FU-10000550,5,0.0,2014-12-29
S0000004039,CA-2014-110786,OFF-PA-10000528,4,0.0,2014-12-29
S0000004040,CA-2014-110786,TEC-MA-10003183,6,0.2,2014-12-29
S0000004041,CA-2014-110786,OFF-BI-10003305,3,0.2,2014-12-29
S0000004042,CA-2014-110786,TEC-PH-10001425,3,0.2,2014-12-29
S0000004043,CA-2014-110786,OFF-LA-10001474,9,0.0,2014-12-29
S0000004044,CA-2014-110786,FUR-FU-10000672,6,0.0,2014-12-29
S0000004045,CA-2015-137750,FUR-FU-10001979,5,0.0,2015-06-25
S0000004046,CA-2015-136378,OFF-BI-10003707,3,0.8,2015-04-02
S0000004047,CA-2017-100356,OFF-AP-10002191,2,0.8,2017-10-21
S0000004048,US-2015-166520,OFF-PA-10000501,3,0.0,2015-07-16
S0000004049,US-2015-166520,TEC-AC-10001990,10,0.0,2015-07-16
S0000004050,CA-2017-136350,FUR-FU-10003601,3,0.0,2017-06-24
S0000004051,CA-2017-136350,FUR-CH-10001891,2,0.1,2017-06-24
S0000004052,CA-2014-122931,OFF-AR-10003469,3,0.2,2014-09-29
S0000004053,CA-2014-122931,FUR-TA-10004175,2,0.4,2014-09-29
S0000004054,CA-2014-122931,OFF-LA-10002945,11,0.2,2014-09-29
S0000004055,CA-2014-122931,OFF-PA-10000533,4,0.2,2014-09-29
S0000004056,CA-2014-122931,OFF-ST-10004459,6,0.2,2014-09-29
S0000004057,CA-2014-122931,FUR-TA-10004147,1,0.4,2014-09-29
S0000004058,CA-2014-163034,OFF-ST-10000046,5,0.2,2014-11-24
S0000004059,CA-2015-124058,TEC-PH-10004774,7,0.2,2015-11-20
S0000004060,CA-2015-124058,FUR-CH-10000595,3,0.2,2015-11-20
S0000004061,CA-2016-129196,TEC-AC-10002473,3,0.2,2016-11-01
S0000004062,US-2015-138716,OFF-BI-10001628,3,0.2,2015-09-17
S0000004063,US-2016-122182,TEC-AC-10002800,1,0.2,2016-03-10
S0000004064,US-2014-130358,OFF-AR-10002766,9,0.2,2014-06-23
S0000004065,US-2014-130358,OFF-SU-10002522,1,0.2,2014-06-23
S0000004066,CA-2014-102673,OFF-FA-10003021,5,0.2,2014-11-01
S0000004067,CA-2014-102673,OFF-AR-10000634,3,0.2,2014-11-01
S0000004068,CA-2014-102673,OFF-LA-10001771,12,0.2,2014-11-01
S0000004069,CA-2014-102673,TEC-PH-10004434,9,0.2,2014-11-01
S0000004070,CA-2016-145303,OFF-BI-10000050,9,0.8,2016-08-28
S0000004071,CA-2016-145303,OFF-BI-10002414,4,0.8,2016-08-28
S0000004072,CA-2016-145303,FUR-BO-10003159,2,0.32,2016-08-28
S0000004073,CA-2015-156104,TEC-CO-10002095,2,0.0,2015-12-06
S0000004074,US-2015-164308,TEC-PH-10004120,6,0.0,2015-09-24
S0000004075,CA-2017-108112,FUR-FU-10003553,4,0.2,2017-11-15
S0000004076,CA-2017-108112,FUR-FU-10001488,4,0.2,2017-11-15
S0000004077,CA-2015-100685,OFF-BI-10003094,2,0.0,2015-12-19
S0000004078,CA-2015-100685,OFF-FA-10003472,4,0.0,2015-12-19
S0000004079,CA-2015-100685,OFF-PA-10001289,3,0.0,2015-12-19
S0000004080,CA-2015-165414,TEC-PH-10002293,3,0.2,2015-12-21
S0000004081,CA-2016-140417,OFF-PA-10000380,9,0.2,2016-09-25
S0000004082,CA-2016-140417,OFF-BI-10004828,1,0.7,2016-09-25
S0000004083,US-2017-151316,OFF-BI-10004632,3,0.8,2017-06-24
S0000004084,US-2017-151316,OFF-PA-10000327,3,0.2,2017-06-24
S0000004085,CA-2017-163692,OFF-BI-10003291,3,0.7,2017-09-07
S0000004086,CA-2016-111913,TEC-PH-10002275,2,0.2,2016-08-04
S0000004087,CA-2016-111913,OFF-BI-10003291,3,0.2,2016-08-04
S0000004088,CA-2016-111913,OFF-BI-10000343,3,0.2,2016-08-04
S0000004089,US-2014-156559,FUR-BO-10000711,9,0.0,2014-08-19
S0000004090,CA-2016-161473,OFF-LA-10001297,2,0.0,2016-04-01
S0000004091,CA-2016-161473,OFF-SU-10001574,3,0.0,2016-04-01
S0000004092,CA-2016-161473,OFF-BI-10003305,3,0.2,2016-04-01
S0000004093,CA-2017-166576,OFF-ST-10002574,2,0.2,2017-05-16
S0000004094,CA-2015-102491,TEC-MA-10000864,7,0.0,2015-08-24
S0000004095,CA-2015-102491,TEC-AC-10003289,4,0.0,2015-08-24
S0000004096,CA-2015-102491,TEC-PH-10001619,3,0.0,2015-08-24
S0000004097,CA-2014-116904,OFF-PA-10004888,5,0.0,2014-09-23
S0000004098,CA-2014-116904,OFF-ST-10000736,5,0.0,2014-09-23
S0000004099,CA-2014-116904,OFF-BI-10001120,5,0.0,2014-09-23
S0000004100,CA-2014-116904,OFF-BI-10000301,2,0.0,2014-09-23
S0000004101,US-2017-102288,OFF-AP-10004655,1,0.8,2017-06-19
S0000004102,US-2017-102288,OFF-AP-10002906,1,0.8,2017-06-19
S0000004103,US-2017-102288,OFF-PA-10000740,8,0.2,2017-06-19
S0000004104,CA-2017-137456,FUR-FU-10001940,2,0.0,2017-12-21
S0000004105,US-2017-155999,TEC-PH-10000439,5,0.2,2017-08-07
S0000004106,US-2017-155999,OFF-BI-10000404,2,0.2,2017-08-07
S0000004107,US-2016-148334,OFF-BI-10003676,2,0.8,2016-08-22
S0000004108,CA-2015-105599,OFF-ST-10002486,2,0.0,2015-09-07
S0000004109,CA-2015-105599,FUR-TA-10003837,3,0.4,2015-09-07
S0000004110,CA-2015-153717,TEC-PH-10002923,2,0.0,2015-12-25
S0000004111,CA-2015-153717,FUR-BO-10004360,1,0.0,2015-12-25
S0000004112,CA-2015-153717,OFF-PA-10002160,3,0.0,2015-12-25
S0000004113,CA-2015-153717,OFF-AR-10002375,1,0.0,2015-12-25
S0000004114,CA-2015-116687,OFF-LA-10000443,3,0.2,2015-05-02
S0000004115,CA-2015-116687,TEC-PH-10001750,3,0.2,2015-05-02
S0000004116,CA-2016-163573,OFF-BI-10004632,5,0.2,2016-11-24
S0000004117,CA-2015-153416,OFF-BI-10002813,2,0.2,2015-11-24
S0000004118,CA-2015-153416,OFF-PA-10002005,3,0.0,2015-11-24
S0000004119,CA-2015-153416,OFF-ST-10000060,7,0.0,2015-11-24
S0000004120,CA-2015-153416,OFF-BI-10002706,8,0.2,2015-11-24
S0000004121,CA-2017-117394,TEC-AC-10000199,4,0.2,2017-09-04
S0000004122,CA-2017-133823,OFF-PA-10002870,6,0.0,2017-05-11
S0000004123,CA-2017-133823,OFF-LA-10004545,3,0.0,2017-05-11
S0000004124,CA-2017-133823,OFF-BI-10000962,2,0.2,2017-05-11
S0000004125,CA-2014-127523,OFF-AP-10004249,3,0.0,2014-05-11
S0000004126,CA-2017-123239,FUR-FU-10001602,3,0.2,2017-07-27
S0000004127,CA-2017-156769,OFF-AR-10003179,6,0.0,2017-05-06
S0000004128,CA-2014-127299,OFF-ST-10003722,6,0.2,2014-09-19
S0000004129,CA-2014-127299,TEC-MA-10001127,3,0.5,2014-09-19
S0000004130,CA-2015-121272,OFF-AP-10001947,4,0.0,2015-03-29
S0000004131,CA-2014-115336,OFF-BI-10001107,5,0.8,2014-11-18
S0000004132,CA-2015-111703,OFF-PA-10000349,3,0.2,2015-07-02
S0000004133,CA-2015-111703,OFF-PA-10003349,3,0.2,2015-07-02
S0000004134,CA-2014-128839,OFF-FA-10002280,9,0.0,2014-09-08
S0000004135,CA-2014-128839,TEC-MA-10000029,3,0.0,2014-09-08
S0000004136,CA-2017-105914,OFF-BI-10002854,5,0.2,2017-10-02
S0000004137,CA-2017-105914,OFF-ST-10003716,7,0.0,2017-10-02
S0000004138,CA-2017-110926,OFF-FA-10000624,7,0.0,2017-11-19
S0000004139,CA-2016-117226,OFF-BI-10004654,6,0.8,2016-12-30
S0000004140,CA-2017-127313,OFF-ST-10001228,3,0.2,2017-12-01
S0000004141,CA-2017-127313,FUR-FU-10003798,5,0.2,2017-12-01
S0000004142,CA-2016-136287,OFF-LA-10003148,3,0.0,2016-06-13
S0000004143,US-2014-107699,OFF-BI-10001249,9,0.0,2014-05-19
S0000004144,CA-2017-112725,OFF-AR-10003759,7,0.0,2017-01-30
S0000004145,CA-2017-112725,OFF-AR-10001227,3,0.0,2017-01-30
S0000004146,CA-2017-112725,FUR-CH-10000863,1,0.2,2017-01-30
S0000004147,CA-2015-136196,FUR-FU-10004017,3,0.0,2015-11-28
S0000004148,CA-2017-106068,OFF-BI-10000962,3,0.8,2017-10-23
S0000004149,CA-2017-106068,OFF-ST-10004507,1,0.2,2017-10-23
S0000004150,CA-2017-106068,TEC-AC-10002942,1,0.2,2017-10-23
S0000004151,CA-2017-106068,OFF-ST-10002344,4,0.2,2017-10-23
S0000004152,CA-2017-100160,OFF-LA-10002475,5,0.2,2017-09-07
S0000004153,CA-2017-100160,OFF-PA-10003072,3,0.2,2017-09-07
S0000004154,CA-2017-100160,OFF-EN-10001509,3,0.2,2017-09-07
S0000004155,CA-2016-139689,OFF-BI-10004781,4,0.7,2016-12-29
S0000004156,CA-2016-139689,OFF-BI-10000145,3,0.7,2016-12-29
S0000004157,CA-2015-101091,TEC-AC-10003280,2,0.2,2015-12-05
S0000004158,CA-2015-101091,OFF-BI-10001107,6,0.7,2015-12-05
S0000004159,CA-2014-126907,OFF-PA-10000533,3,0.2,2014-11-01
S0000004160,US-2016-164588,OFF-AR-10003056,3,0.0,2016-04-16
S0000004161,CA-2017-115546,TEC-PH-10002834,3,0.0,2017-05-14
S0000004162,CA-2017-115546,OFF-ST-10002214,2,0.0,2017-05-14
S0000004163,CA-2015-163587,OFF-LA-10004484,4,0.0,2015-03-14
S0000004164,CA-2015-163587,OFF-BI-10003091,3,0.0,2015-03-14
S0000004165,US-2017-106131,TEC-AC-10003027,7,0.2,2017-01-14
S0000004166,US-2017-106131,OFF-ST-10003638,9,0.2,2017-01-14
S0000004167,CA-2015-160213,OFF-PA-10003848,3,0.0,2015-03-08
S0000004168,CA-2014-157924,OFF-ST-10002352,4,0.0,2014-10-11
S0000004169,CA-2014-157924,FUR-CH-10000229,2,0.2,2014-10-11
S0000004170,CA-2015-100216,OFF-PA-10000788,6,0.2,2015-04-13
S0000004171,CA-2015-100216,OFF-PA-10002968,3,0.2,2015-04-13
S0000004172,CA-2017-100601,OFF-ST-10002486,7,0.0,2017-11-16
S0000004173,CA-2016-152163,OFF-BI-10002215,2,0.0,2016-07-01
S0000004174,CA-2016-152163,OFF-PA-10000788,2,0.0,2016-07-01
S0000004175,CA-2016-152163,OFF-BI-10003364,2,0.0,2016-07-01
S0000004176,CA-2015-154340,OFF-AR-10003582,2,0.0,2015-11-29
S0000004177,CA-2014-128846,TEC-PH-10003273,5,0.0,2014-04-07
S0000004178,CA-2014-128846,OFF-PA-10000100,3,0.0,2014-04-07
S0000004179,CA-2016-148593,OFF-PA-10001776,5,0.0,2016-06-16
S0000004180,US-2017-119039,OFF-BI-10004182,9,0.2,2017-03-06
S0000004181,CA-2017-128426,OFF-BI-10000756,5,0.8,2017-10-07
S0000004182,US-2017-136868,TEC-AC-10001539,4,0.0,2017-10-06
S0000004183,US-2017-136868,OFF-PA-10002377,3,0.0,2017-10-06
S0000004184,US-2017-136868,OFF-ST-10000991,3,0.0,2017-10-06
S0000004185,CA-2016-143749,FUR-BO-10002853,1,0.0,2016-12-05
S0000004186,CA-2016-111493,TEC-AC-10004510,6,0.0,2016-10-21
S0000004187,CA-2017-112536,OFF-BI-10003712,7,0.8,2017-05-18
S0000004188,CA-2017-112536,OFF-BI-10002571,1,0.8,2017-05-18
S0000004189,CA-2017-112536,OFF-ST-10004835,2,0.2,2017-05-18
S0000004190,CA-2016-157714,OFF-PA-10004022,1,0.0,2016-09-26
S0000004191,CA-2017-166709,TEC-CO-10004722,3,0.0,2017-11-17
S0000004192,CA-2015-129392,OFF-PA-10004248,5,0.2,2015-07-08
S0000004193,CA-2015-150875,FUR-TA-10000577,2,0.0,2015-11-16
S0000004194,CA-2015-150875,TEC-PH-10001254,3,0.2,2015-11-16
S0000004195,CA-2015-154200,OFF-AR-10001044,2,0.0,2015-06-18
S0000004196,CA-2016-124233,FUR-FU-10002597,5,0.0,2016-04-08
S0000004197,US-2015-134271,OFF-LA-10004093,3,0.0,2015-04-18
S0000004198,US-2016-161683,OFF-AP-10000179,4,0.2,2016-12-03
S0000004199,US-2016-161683,OFF-BI-10001072,4,0.7,2016-12-03
S0000004200,CA-2015-143105,OFF-LA-10004093,1,0.0,2015-12-10
S0000004201,CA-2015-143105,TEC-CO-10002095,2,0.2,2015-12-10
S0000004202,CA-2015-143105,OFF-PA-10002713,6,0.0,2015-12-10
S0000004203,CA-2015-143105,OFF-PA-10002254,7,0.0,2015-12-10
S0000004204,CA-2014-145387,OFF-AR-10001683,5,0.0,2014-10-31
S0000004205,CA-2014-145387,OFF-PA-10002195,2,0.0,2014-10-31
S0000004206,CA-2014-145387,FUR-FU-10002364,2,0.0,2014-10-31
S0000004207,CA-2014-145387,OFF-BI-10004001,2,0.0,2014-10-31
S0000004208,CA-2014-145387,FUR-FU-10000023,3,0.0,2014-10-31
S0000004209,CA-2014-145387,FUR-CH-10002320,5,0.0,2014-10-31
S0000004210,CA-2014-145387,FUR-TA-10003238,1,0.3,2014-10-31
S0000004211,CA-2017-109715,OFF-PA-10004965,2,0.2,2017-12-09
S0000004212,CA-2014-166457,OFF-PA-10003016,3,0.0,2014-05-05
S0000004213,CA-2014-166457,OFF-AR-10003651,2,0.0,2014-05-05
S0000004214,CA-2014-166457,OFF-PA-10001363,2,0.0,2014-05-05
S0000004215,CA-2016-164637,OFF-BI-10003876,3,0.0,2016-03-04
S0000004216,CA-2014-103590,OFF-EN-10004007,4,0.0,2014-11-30
S0000004217,CA-2015-111234,OFF-LA-10002271,3,0.0,2015-02-18
S0000004218,CA-2017-149881,FUR-BO-10003894,8,0.15,2017-04-01
S0000004219,CA-2017-149881,TEC-MA-10000418,2,0.2,2017-04-01
S0000004220,CA-2017-134565,OFF-PA-10004243,2,0.0,2017-06-11
S0000004221,CA-2017-134565,OFF-BI-10001759,6,0.2,2017-06-11
S0000004222,CA-2017-134565,TEC-MA-10001570,5,0.2,2017-06-11
S0000004223,CA-2017-134565,OFF-ST-10004804,2,0.0,2017-06-11
S0000004224,CA-2017-134565,FUR-BO-10001519,3,0.0,2017-06-11
S0000004225,CA-2016-108644,OFF-BI-10000343,2,0.8,2016-09-30
S0000004226,US-2014-102631,FUR-FU-10003930,3,0.6,2014-12-13
S0000004227,CA-2017-120327,OFF-FA-10004854,4,0.0,2017-11-11
S0000004228,CA-2015-154970,FUR-CH-10003396,1,0.2,2015-01-05
S0000004229,CA-2016-113803,OFF-PA-10001994,1,0.0,2016-03-24
S0000004230,CA-2017-100223,FUR-FU-10003601,9,0.6,2017-07-05
S0000004231,CA-2017-100223,OFF-BI-10003429,9,0.8,2017-07-05
S0000004232,CA-2017-100223,OFF-PA-10000232,3,0.2,2017-07-05
S0000004233,CA-2017-100223,OFF-PA-10002195,6,0.2,2017-07-05
S0000004234,CA-2017-100223,OFF-BI-10004492,1,0.8,2017-07-05
S0000004235,CA-2014-168823,OFF-PA-10004000,3,0.2,2014-09-21
S0000004236,CA-2014-168823,OFF-LA-10004425,9,0.2,2014-09-21
S0000004237,CA-2016-162404,OFF-BI-10000948,4,0.8,2016-07-23
S0000004238,CA-2017-104024,OFF-AR-10001972,7,0.2,2017-08-29
S0000004239,CA-2017-147144,OFF-AR-10004587,1,0.0,2017-03-26
S0000004240,CA-2017-158673,OFF-PA-10000994,2,0.0,2017-12-29
S0000004241,CA-2014-133704,OFF-AP-10001366,4,0.0,2014-09-20
S0000004242,CA-2014-133704,OFF-BI-10001636,3,0.2,2014-09-20
S0000004243,CA-2016-159142,TEC-PH-10001448,3,0.0,2016-04-04
S0000004244,CA-2016-159142,OFF-PA-10001776,3,0.0,2016-04-04
S0000004245,CA-2014-138436,TEC-AC-10002323,3,0.0,2014-03-26
S0000004246,CA-2017-117702,OFF-AR-10004582,1,0.0,2017-11-28
S0000004247,CA-2017-117702,FUR-FU-10000576,5,0.0,2017-11-28
S0000004248,CA-2017-117702,FUR-FU-10004270,5,0.0,2017-11-28
S0000004249,CA-2016-157336,OFF-BI-10004236,6,0.0,2016-12-01
S0000004250,CA-2016-157336,FUR-CH-10004997,4,0.0,2016-12-01
S0000004251,CA-2014-168130,FUR-CH-10000988,7,0.1,2014-09-19
S0000004252,CA-2015-155068,TEC-PH-10004897,7,0.2,2015-10-23
S0000004253,CA-2015-155068,OFF-AR-10002656,2,0.2,2015-10-23
S0000004254,CA-2015-155068,TEC-PH-10004924,2,0.2,2015-10-23
S0000004255,CA-2017-163160,OFF-PA-10003127,3,0.2,2017-10-13
S0000004256,CA-2017-163160,OFF-BI-10000778,4,0.8,2017-10-13
S0000004257,CA-2017-163160,FUR-FU-10001424,3,0.6,2017-10-13
S0000004258,CA-2015-101924,OFF-BI-10000962,2,0.7,2015-09-04
S0000004259,CA-2016-124793,FUR-CH-10002880,2,0.2,2016-03-14
S0000004260,CA-2017-118367,OFF-EN-10004386,2,0.0,2017-10-28
S0000004261,CA-2017-164819,OFF-LA-10001045,5,0.0,2017-10-15
S0000004262,CA-2017-158344,TEC-AC-10002006,4,0.0,2017-08-07
S0000004263,CA-2017-123351,OFF-AP-10001242,1,0.0,2017-09-21
S0000004264,CA-2017-110429,OFF-BI-10000216,3,0.7,2017-11-03
S0000004265,US-2016-131611,FUR-TA-10002774,8,0.3,2016-11-05
S0000004266,US-2016-131611,OFF-BI-10004364,3,0.8,2016-11-05
S0000004267,US-2016-131611,FUR-BO-10000780,7,0.32,2016-11-05
S0000004268,US-2016-131611,OFF-BI-10001989,3,0.8,2016-11-05
S0000004269,US-2016-131611,TEC-AC-10004001,5,0.2,2016-11-05
S0000004270,US-2017-124821,FUR-TA-10000688,4,0.0,2017-06-25
S0000004271,CA-2015-166975,FUR-FU-10003930,11,0.2,2015-11-26
S0000004272,CA-2016-123806,FUR-FU-10000965,4,0.0,2016-11-24
S0000004273,US-2017-158505,TEC-PH-10004071,9,0.2,2017-07-21
S0000004274,US-2017-158505,OFF-AR-10001044,1,0.0,2017-07-21
S0000004275,CA-2015-142692,OFF-BI-10004140,1,0.2,2015-10-23
S0000004276,CA-2015-123456,OFF-AP-10002684,2,0.8,2015-07-09
S0000004277,CA-2017-151358,OFF-ST-10000046,2,0.0,2017-08-18
S0000004278,US-2016-107440,TEC-MA-10001047,7,0.0,2016-04-16
S0000004279,US-2016-107440,FUR-FU-10000550,2,0.0,2016-04-16
S0000004280,US-2016-107440,OFF-BI-10002432,5,0.0,2016-04-16
S0000004281,CA-2014-166989,OFF-PA-10004470,2,0.0,2014-11-14
S0000004282,CA-2014-166989,FUR-CH-10001797,2,0.1,2014-11-14
S0000004283,CA-2014-103100,OFF-LA-10003720,1,0.0,2014-12-20
S0000004284,CA-2014-103100,OFF-BI-10004600,3,0.0,2014-12-20
S0000004285,CA-2015-105690,FUR-BO-10003965,2,0.32,2015-11-21
S0000004286,CA-2015-105690,OFF-LA-10000240,2,0.2,2015-11-21
S0000004287,CA-2015-105690,TEC-CO-10001571,1,0.2,2015-11-21
S0000004288,CA-2017-127516,OFF-ST-10000736,1,0.2,2017-12-28
S0000004289,US-2015-117184,OFF-BI-10002082,5,0.8,2015-05-17
S0000004290,US-2015-117184,OFF-PA-10002250,3,0.2,2015-05-17
S0000004291,CA-2017-102407,OFF-AR-10000122,2,0.0,2017-12-09
S0000004292,CA-2017-102407,FUR-TA-10003748,9,0.2,2017-12-09
S0000004293,CA-2017-102407,OFF-AP-10001394,1,0.0,2017-12-09
S0000004294,CA-2017-130967,TEC-PH-10004896,3,0.4,2017-03-10
S0000004295,CA-2017-101581,FUR-TA-10002607,5,0.5,2017-10-22
S0000004296,CA-2017-169124,FUR-FU-10001215,3,0.0,2017-07-03
S0000004297,CA-2017-117261,OFF-ST-10000419,4,0.0,2017-09-04
S0000004298,CA-2017-129021,TEC-PH-10001459,13,0.2,2017-08-23
S0000004299,CA-2017-129021,OFF-PA-10000241,2,0.2,2017-08-23
S0000004300,CA-2017-129021,OFF-AP-10003040,6,0.2,2017-08-23
S0000004301,CA-2017-129021,FUR-FU-10001852,2,0.2,2017-08-23
S0000004302,CA-2017-129021,OFF-PA-10000141,5,0.2,2017-08-23
S0000004303,CA-2014-123253,OFF-AR-10002804,1,0.2,2014-08-22
S0000004304,CA-2016-121601,OFF-EN-10003862,7,0.2,2016-10-04
S0000004305,CA-2014-162278,FUR-FU-10000448,4,0.0,2014-10-26
S0000004306,CA-2014-162278,TEC-PH-10000526,5,0.2,2014-10-26
S0000004307,CA-2016-161095,OFF-BI-10002764,3,0.2,2016-06-28
S0000004308,CA-2016-161095,OFF-BI-10001524,2,0.2,2016-06-28
S0000004309,CA-2014-125829,TEC-PH-10001079,7,0.2,2014-11-04
S0000004310,CA-2014-125829,FUR-TA-10002041,4,0.2,2014-11-04
S0000004311,CA-2014-125829,OFF-BI-10001036,3,0.2,2014-11-04
S0000004312,CA-2014-125829,OFF-PA-10000223,3,0.0,2014-11-04
S0000004313,CA-2014-125829,TEC-MA-10003246,4,0.2,2014-11-04
S0000004314,CA-2014-123127,OFF-AP-10001962,2,0.0,2014-09-08
S0000004315,CA-2015-115945,OFF-AR-10004062,2,0.0,2015-06-25
S0000004316,CA-2015-115945,OFF-BI-10004330,3,0.2,2015-06-25
S0000004317,CA-2015-115945,OFF-ST-10001963,3,0.0,2015-06-25
S0000004318,CA-2015-136735,OFF-EN-10002230,2,0.0,2015-07-26
S0000004319,US-2017-136189,FUR-FU-10000175,6,0.0,2017-12-07
S0000004320,CA-2014-152345,TEC-PH-10004897,3,0.2,2014-12-29
S0000004321,CA-2014-152345,OFF-ST-10003123,1,0.0,2014-12-29
S0000004322,US-2015-147662,OFF-BI-10001658,2,0.7,2015-02-14
S0000004323,US-2015-147662,TEC-PH-10002834,3,0.4,2015-02-14
S0000004324,US-2015-147662,OFF-BI-10002160,2,0.7,2015-02-14
S0000004325,US-2015-147662,OFF-AR-10004999,3,0.2,2015-02-14
S0000004326,US-2015-147662,TEC-AC-10003280,3,0.2,2015-02-14
S0000004327,CA-2016-153346,OFF-AR-10000315,3,0.0,2016-01-25
S0000004328,CA-2016-153346,OFF-PA-10000007,5,0.0,2016-01-25
S0000004329,CA-2017-118360,OFF-PA-10000791,9,0.0,2017-04-01
S0000004330,CA-2017-149853,OFF-PA-10000556,3,0.2,2017-10-03
S0000004331,CA-2017-149853,OFF-AP-10000804,5,0.2,2017-10-03
S0000004332,CA-2017-107909,TEC-AC-10001998,1,0.0,2017-09-01
S0000004333,CA-2017-107909,OFF-BI-10003476,5,0.2,2017-09-01
S0000004334,CA-2015-112375,TEC-AC-10003237,6,0.2,2015-12-21
S0000004335,CA-2015-112375,OFF-EN-10003798,2,0.2,2015-12-21
S0000004336,CA-2015-154795,OFF-EN-10003068,1,0.2,2015-12-20
S0000004337,CA-2015-154795,FUR-FU-10002088,2,0.2,2015-12-20
S0000004338,CA-2015-125234,TEC-AC-10000158,3,0.0,2015-11-27
S0000004339,CA-2015-125234,OFF-PA-10000482,3,0.0,2015-11-27
S0000004340,CA-2017-133501,OFF-PA-10004888,1,0.2,2017-08-27
S0000004341,US-2014-129609,OFF-AR-10003478,2,0.0,2014-03-22
S0000004342,CA-2017-130309,OFF-ST-10003208,3,0.0,2017-12-17
S0000004343,CA-2017-105410,OFF-BI-10004970,6,0.2,2017-03-19
S0000004344,CA-2017-105410,TEC-PH-10000038,6,0.2,2017-03-19
S0000004345,CA-2017-105410,TEC-AC-10001552,2,0.0,2017-03-19
S0000004346,CA-2017-105410,TEC-AC-10002926,4,0.0,2017-03-19
S0000004347,CA-2016-120355,FUR-CH-10001394,2,0.1,2016-09-18
S0000004348,CA-2016-120355,FUR-FU-10004053,3,0.0,2016-09-18
S0000004349,CA-2017-169894,OFF-BI-10004230,2,0.7,2017-11-24
S0000004350,CA-2017-169894,OFF-ST-10000060,8,0.2,2017-11-24
S0000004351,US-2017-100482,OFF-ST-10001325,2,0.2,2017-04-11
S0000004352,US-2017-100482,TEC-AC-10003441,2,0.2,2017-04-11
S0000004353,CA-2017-107748,TEC-PH-10003215,4,0.2,2017-12-10
S0000004354,CA-2017-107748,OFF-PA-10002005,2,0.0,2017-12-10
S0000004355,CA-2017-153654,OFF-BI-10004465,8,0.7,2017-11-24
S0000004356,CA-2015-155600,OFF-BI-10000545,7,0.7,2015-12-04
S0000004357,CA-2015-155600,OFF-AR-10003752,4,0.2,2015-12-04
S0000004358,CA-2017-162565,OFF-PA-10001937,2,0.2,2017-12-11
